ID,Fecha,Hora,Humedad,Temperatura,PM10.0,PM2.5,Latitud,Longitud;
749,27/08/2020,18:49:45,63.7,32.8,15.0,15.0,7.94752,-72.5065],
750,27/08/2020,18:49:47,63.6,32.8,15.0,15.0,7.94752,-72.5064],
751,27/08/2020,18:49:48,63.6,32.8,15.0,15.0,7.94752,-72.5064],
752,27/08/2020,18:49:50,63.6,32.8,16.0,16.0,7.94752,-72.5064],
753,27/08/2020,18:49:52,63.5,32.8,16.0,16.0,7.94752,-72.5064],
754,27/08/2020,18:49:54,63.5,32.8,16.0,16.0,7.94753,-72.5064],
755,27/08/2020,18:49:56,63.5,32.8,17.0,17.0,7.94753,-72.5064],
756,27/08/2020,18:49:58,63.5,32.8,17.0,17.0,7.94752,-72.5064],
757,27/08/2020,18:49:59,63.4,32.7,17.0,17.0,7.94752,-72.5064],
758,27/08/2020,18:50:00,63.4,32.7,17.0,17.0,7.94752,-72.5064],
759,27/08/2020,18:50:00,63.3,32.7,17.0,17.0,7.94752,-72.5064],
760,27/08/2020,18:50:02,63.3,32.6,17.0,17.0,7.94752,-72.5064],
761,27/08/2020,18:50:03,63.3,32.6,17.0,17.0,7.94753,-72.5064],
762,27/08/2020,18:50:04,63.3,32.6,17.0,17.0,7.94754,-72.5064],
763,27/08/2020,18:50:06,63.4,32.6,17.0,17.0,7.94754,-72.5063],
764,27/08/2020,18:50:08,63.4,32.6,16.0,16.0,7.94755,-72.5063],
765,27/08/2020,18:50:09,63.7,32.6,16.0,16.0,7.94755,-72.5063],
766,27/08/2020,18:50:11,63.7,32.6,16.0,16.0,7.94756,-72.5063],
767,27/08/2020,18:50:13,63.8,32.6,15.0,15.0,7.94756,-72.5063],
768,27/08/2020,18:50:15,63.8,32.6,16.0,16.0,7.94756,-72.5063],
769,27/08/2020,18:50:16,63.8,32.6,16.0,16.0,7.94757,-72.5063],
770,27/08/2020,18:50:17,63.8,32.6,17.0,17.0,7.94758,-72.5063],
771,27/08/2020,18:50:19,64.1,32.5,17.0,17.0,7.94758,-72.5063],
772,27/08/2020,18:50:21,64.1,32.5,17.0,17.0,7.94759,-72.5063],
773,27/08/2020,18:50:22,64.1,32.4,17.0,17.0,7.9476,-72.5063],
774,27/08/2020,18:50:23,64.2,32.4,17.0,17.0,7.9476,-72.5062],
775,27/08/2020,18:50:25,64.2,32.4,17.0,17.0,7.94761,-72.5062],
776,27/08/2020,18:50:26,64.6,32.4,17.0,17.0,7.94762,-72.5062],
777,27/08/2020,18:50:27,64.6,32.4,17.0,17.0,7.94763,-72.5062],
778,27/08/2020,18:50:28,64.7,32.4,16.0,16.0,7.94764,-72.5062],
779,27/08/2020,18:50:29,64.7,32.4,15.0,15.0,7.94765,-72.5062],
780,27/08/2020,18:50:31,64.7,32.4,15.0,15.0,7.94766,-72.5062],
781,27/08/2020,18:50:33,64.8,32.3,15.0,15.0,7.94767,-72.5062],
782,27/08/2020,18:50:34,64.8,32.3,16.0,16.0,7.94768,-72.5062],
783,27/08/2020,18:50:36,64.8,32.3,16.0,16.0,7.94769,-72.5062],
784,27/08/2020,18:50:37,64.7,32.3,16.0,16.0,7.9477,-72.5061],
785,27/08/2020,18:50:38,64.7,32.3,16.0,16.0,7.94771,-72.5061],
786,27/08/2020,18:50:40,64.7,32.3,16.0,16.0,7.94772,-72.5061],
787,27/08/2020,18:50:42,64.7,32.3,16.0,16.0,7.94773,-72.5061],
788,27/08/2020,18:50:43,65.4,32.1,16.0,16.0,7.94774,-72.5061],
789,27/08/2020,18:50:44,65.6,32.2,16.0,16.0,7.94775,-72.5061],
790,27/08/2020,18:50:45,65.9,32.1,16.0,16.0,7.94775,-72.5061],
791,27/08/2020,18:50:46,65.8,32.2,16.0,16.0,7.94776,-72.5061],
792,27/08/2020,18:50:48,65.6,32.1,16.0,16.0,7.94777,-72.5061],
793,27/08/2020,18:50:49,65.6,32.1,16.0,16.0,7.94777,-72.5061],
794,27/08/2020,18:50:50,65.7,32.1,16.0,16.0,7.94777,-72.5061],
795,27/08/2020,18:50:52,65.7,32.1,16.0,16.0,7.94778,-72.5061],
796,27/08/2020,18:50:54,65.9,32.1,15.0,15.0,7.94778,-72.5061],
797,27/08/2020,18:50:56,65.9,32.1,15.0,15.0,7.94779,-72.506],
798,27/08/2020,18:50:58,65.9,32.1,15.0,15.0,7.94779,-72.506],
799,27/08/2020,18:50:59,65.9,32.1,16.0,16.0,7.9478,-72.506],
800,27/08/2020,18:51:00,65.8,32.0,16.0,16.0,7.9478,-72.506],
801,27/08/2020,18:51:02,65.8,32.0,16.0,16.0,7.94781,-72.506],
802,27/08/2020,18:51:03,65.9,32.0,16.0,16.0,7.94782,-72.506],
803,27/08/2020,18:51:04,65.9,31.9,16.0,16.0,7.94782,-72.506],
804,27/08/2020,18:51:06,66.1,31.9,16.0,16.0,7.94782,-72.506],
805,27/08/2020,18:51:07,66.1,31.9,16.0,16.0,7.94783,-72.506],
806,27/08/2020,18:51:08,66.1,31.9,23.0,17.0,7.94783,-72.506],
807,27/08/2020,18:51:09,66.1,31.9,23.0,17.0,7.94783,-72.506],
808,27/08/2020,18:51:10,66.2,31.9,23.0,17.0,7.94784,-72.506],
809,27/08/2020,18:51:11,66.2,31.9,29.0,19.0,7.94785,-72.506],
810,27/08/2020,18:51:12,66.2,31.9,29.0,19.0,7.94785,-72.506],
811,27/08/2020,18:51:14,66.2,31.9,29.0,19.0,7.94786,-72.506],
812,27/08/2020,18:51:16,66.2,31.9,40.0,27.0,7.94787,-72.506],
813,27/08/2020,18:51:17,66.1,31.8,46.0,27.0,7.94787,-72.506],
814,27/08/2020,18:51:18,66.1,31.8,52.0,31.0,7.94788,-72.5059],
815,27/08/2020,18:51:20,66.1,31.8,55.0,32.0,7.94788,-72.5059],
816,27/08/2020,18:51:22,66.1,31.8,56.0,33.0,7.94789,-72.5059],
817,27/08/2020,18:51:24,66.2,31.7,57.0,34.0,7.9479,-72.5059],
818,27/08/2020,18:51:25,66.4,31.7,56.0,33.0,7.94791,-72.5059],
819,27/08/2020,18:51:27,66.4,31.7,58.0,33.0,7.94792,-72.5059],
820,27/08/2020,18:51:29,66.4,31.7,51.0,33.0,7.94792,-72.5059],
821,27/08/2020,18:51:31,66.4,31.7,45.0,30.0,7.94793,-72.5059],
822,27/08/2020,18:51:33,66.4,31.7,34.0,22.0,7.94794,-72.5059],
823,27/08/2020,18:51:35,66.4,31.7,26.0,21.0,7.94794,-72.5059],
824,27/08/2020,18:51:36,66.3,31.7,19.0,16.0,7.94795,-72.5059],
825,27/08/2020,18:51:38,66.3,31.7,19.0,16.0,7.94796,-72.5059],
826,27/08/2020,18:51:39,66.4,31.7,19.0,16.0,7.94797,-72.5059],
827,27/08/2020,18:51:40,66.4,31.7,18.0,16.0,7.94797,-72.5058],
828,27/08/2020,18:51:41,66.6,31.6,18.0,16.0,7.94798,-72.5058],
829,27/08/2020,18:51:42,66.7,31.6,18.0,16.0,7.94799,-72.5058],
830,27/08/2020,18:51:44,66.7,31.6,17.0,15.0,7.948,-72.5058],
831,27/08/2020,18:51:46,67.0,31.6,17.0,15.0,7.948,-72.5058],
832,27/08/2020,18:51:47,67.1,31.6,17.0,15.0,7.94801,-72.5058],
833,27/08/2020,18:51:48,67.1,31.6,15.0,13.0,7.94802,-72.5058],
834,27/08/2020,18:51:49,67.1,31.6,15.0,13.0,7.94802,-72.5058],
835,27/08/2020,18:51:50,67.2,31.5,15.0,13.0,7.94803,-72.5058],
836,27/08/2020,18:51:50,67.1,31.5,15.0,14.0,7.94804,-72.5058],
837,27/08/2020,18:51:52,67.0,31.5,15.0,14.0,7.94804,-72.5058],
838,27/08/2020,18:51:53,67.1,31.5,15.0,14.0,7.94805,-72.5058],
839,27/08/2020,18:51:55,67.1,31.5,13.0,13.0,7.94805,-72.5057],
840,27/08/2020,18:51:57,67.1,31.5,13.0,13.0,7.94806,-72.5057],
841,27/08/2020,18:51:59,67.1,31.5,13.0,13.0,7.94806,-72.5057],
842,27/08/2020,18:52:00,67.2,31.5,13.0,13.0,7.94807,-72.5057],
843,27/08/2020,18:52:01,67.2,31.5,13.0,13.0,7.94808,-72.5057],
844,27/08/2020,18:52:02,67.1,31.4,13.0,13.0,7.94808,-72.5057],
845,27/08/2020,18:52:04,67.2,31.4,13.0,13.0,7.94809,-72.5057],
846,27/08/2020,18:52:06,67.4,31.4,13.0,13.0,7.9481,-72.5057],
847,27/08/2020,18:52:08,67.4,31.4,13.0,13.0,7.94811,-72.5057],
848,27/08/2020,18:52:09,67.8,31.4,13.0,13.0,7.94811,-72.5057],
849,27/08/2020,18:52:11,67.8,31.4,13.0,13.0,7.94812,-72.5057],
850,27/08/2020,18:52:13,67.8,31.4,13.0,13.0,7.94813,-72.5057],
851,27/08/2020,18:52:14,68.0,31.4,18.0,15.0,7.94814,-72.5057],
852,27/08/2020,18:52:15,68.0,31.4,20.0,16.0,7.94814,-72.5057],
853,27/08/2020,18:52:16,68.3,31.4,22.0,15.0,7.94814,-72.5057],
854,27/08/2020,18:52:17,68.3,31.4,24.0,17.0,7.94815,-72.5056],
855,27/08/2020,18:52:18,68.3,31.4,25.0,18.0,7.94815,-72.5056],
856,27/08/2020,18:52:20,68.2,31.4,25.0,18.0,7.94816,-72.5056],
857,27/08/2020,18:52:21,68.2,31.4,27.0,20.0,7.94816,-72.5056],
858,27/08/2020,18:52:22,68.2,31.3,27.0,20.0,7.94816,-72.5056],
859,27/08/2020,18:52:23,68.2,31.3,27.0,20.0,7.94817,-72.5056],
860,27/08/2020,18:52:24,68.2,31.3,28.0,21.0,7.94817,-72.5056],
861,27/08/2020,18:52:26,68.2,31.3,24.0,20.0,7.94818,-72.5056],
862,27/08/2020,18:52:27,68.1,31.3,23.0,20.0,7.94818,-72.5056],
863,27/08/2020,18:52:29,68.1,31.3,20.0,20.0,7.94819,-72.5056],
864,27/08/2020,18:52:31,68.1,31.3,20.0,20.0,7.94819,-72.5056],
865,27/08/2020,18:52:33,68.1,31.3,20.0,20.0,7.9482,-72.5056],
866,27/08/2020,18:52:34,68.4,31.3,17.0,17.0,7.9482,-72.5055],
867,27/08/2020,18:52:35,68.3,31.3,17.0,17.0,7.94821,-72.5055],
868,27/08/2020,18:52:37,68.4,31.3,17.0,17.0,7.94822,-72.5055],
869,27/08/2020,18:52:38,68.4,31.3,17.0,17.0,7.94823,-72.5055],
870,27/08/2020,18:52:39,68.6,31.2,17.0,17.0,7.94823,-72.5055],
871,27/08/2020,18:52:41,68.6,31.2,17.0,17.0,7.94824,-72.5055],
872,27/08/2020,18:52:42,68.5,31.2,16.0,16.0,7.94824,-72.5055],
873,27/08/2020,18:52:44,68.5,31.2,16.0,16.0,7.94825,-72.5055],
874,27/08/2020,18:52:46,68.5,31.2,16.0,16.0,7.94826,-72.5055],
875,27/08/2020,18:52:47,68.6,31.2,17.0,17.0,7.94827,-72.5055],
876,27/08/2020,18:52:48,68.6,31.2,17.0,17.0,7.94827,-72.5055],
877,27/08/2020,18:52:49,68.7,31.2,17.0,17.0,7.94828,-72.5055],
878,27/08/2020,18:52:50,68.6,31.2,17.0,17.0,7.94829,-72.5055],
879,27/08/2020,18:52:51,68.6,31.2,17.0,17.0,7.94829,-72.5055],
880,27/08/2020,18:52:53,68.6,31.2,17.0,17.0,7.94829,-72.5054],
881,27/08/2020,18:52:55,68.7,31.2,16.0,16.0,7.94829,-72.5054],
882,27/08/2020,18:52:56,68.7,31.2,16.0,16.0,7.9483,-72.5054],
883,27/08/2020,18:52:57,68.6,31.1,16.0,16.0,7.94831,-72.5054],
884,27/08/2020,18:52:59,68.6,31.2,17.0,17.0,7.94831,-72.5054],
885,27/08/2020,18:53:01,68.6,31.2,17.0,17.0,7.94832,-72.5054],
886,27/08/2020,18:53:02,69.0,31.2,17.0,17.0,7.94832,-72.5054],
887,27/08/2020,18:53:03,69.1,31.2,16.0,16.0,7.94833,-72.5054],
888,27/08/2020,18:53:04,68.9,31.1,16.0,16.0,7.94833,-72.5054],
889,27/08/2020,18:53:06,69.0,31.1,16.0,16.0,7.94833,-72.5054],
890,27/08/2020,18:53:06,69.0,31.1,15.0,15.0,7.94834,-72.5054],
891,27/08/2020,18:53:07,68.9,31.1,15.0,15.0,7.94834,-72.5054],
892,27/08/2020,18:53:08,69.1,31.1,15.0,15.0,7.94835,-72.5054],
893,27/08/2020,18:53:10,69.5,31.1,15.0,15.0,7.94836,-72.5053],
894,27/08/2020,18:53:12,69.5,31.1,15.0,15.0,7.94837,-72.5053],
895,27/08/2020,18:53:13,69.7,31.1,15.0,15.0,7.94837,-72.5053],
896,27/08/2020,18:53:14,69.9,31.1,15.0,15.0,7.94838,-72.5053],
897,27/08/2020,18:53:16,69.9,31.1,15.0,15.0,7.94838,-72.5053],
898,27/08/2020,18:53:17,70.0,31.1,15.0,15.0,7.94839,-72.5053],
899,27/08/2020,18:53:19,70.5,31.1,15.0,15.0,7.9484,-72.5053],
900,27/08/2020,18:53:21,70.5,31.1,15.0,15.0,7.9484,-72.5053],
901,27/08/2020,18:53:23,70.1,31.1,15.0,15.0,7.94841,-72.5053],
902,27/08/2020,18:53:24,69.9,31.1,16.0,16.0,7.94841,-72.5053],
903,27/08/2020,18:53:25,69.8,31.1,16.0,16.0,7.94842,-72.5053],
904,27/08/2020,18:53:26,70.0,31.1,16.0,16.0,7.94842,-72.5053],
905,27/08/2020,18:53:28,70.0,31.1,16.0,16.0,7.94843,-72.5052],
906,27/08/2020,18:53:30,70.0,31.1,16.0,16.0,7.94844,-72.5052],
907,27/08/2020,18:53:32,70.4,31.1,16.0,16.0,7.94844,-72.5052],
908,27/08/2020,18:53:34,70.4,31.1,15.0,15.0,7.94844,-72.5052],
909,27/08/2020,18:53:35,70.3,31.1,15.0,15.0,7.94845,-72.5052],
910,27/08/2020,18:53:36,70.2,31.1,15.0,15.0,7.94846,-72.5052],
911,27/08/2020,18:53:38,70.2,31.1,15.0,15.0,7.94847,-72.5052],
912,27/08/2020,18:53:40,70.0,31.0,14.0,14.0,7.94847,-72.5052],
913,27/08/2020,18:53:41,69.8,31.0,14.0,14.0,7.94848,-72.5052],
914,27/08/2020,18:53:42,70.1,31.0,13.0,13.0,7.94848,-72.5052],
915,27/08/2020,18:53:43,70.1,31.0,14.0,14.0,7.94849,-72.5052],
916,27/08/2020,18:53:44,70.0,31.0,14.0,14.0,7.94849,-72.5052],
917,27/08/2020,18:53:46,70.0,31.0,14.0,14.0,7.9485,-72.5052],
918,27/08/2020,18:53:48,70.0,31.0,14.0,14.0,7.9485,-72.5051],
919,27/08/2020,18:53:49,69.9,31.0,14.0,14.0,7.94851,-72.5051],
920,27/08/2020,18:53:51,69.9,31.0,14.0,14.0,7.94852,-72.5051],
921,27/08/2020,18:53:52,69.9,31.0,14.0,14.0,7.94853,-72.5051],
922,27/08/2020,18:53:53,69.9,31.0,14.0,14.0,7.94854,-72.5051],
923,27/08/2020,18:53:55,69.9,31.0,14.0,14.0,7.94854,-72.5051],
924,27/08/2020,18:53:56,70.1,31.0,14.0,14.0,7.94855,-72.5051],
925,27/08/2020,18:53:58,70.1,31.0,14.0,14.0,7.94856,-72.5051],
926,27/08/2020,18:53:59,70.2,31.0,14.0,14.0,7.94857,-72.5051],
927,27/08/2020,18:54:01,70.2,31.0,14.0,14.0,7.94857,-72.5051],
928,27/08/2020,18:54:02,70.5,31.0,14.0,14.0,7.94858,-72.5051],
929,27/08/2020,18:54:04,70.4,30.9,14.0,14.0,7.94859,-72.5051],
930,27/08/2020,18:54:05,70.7,30.9,14.0,14.0,7.94859,-72.5051],
931,27/08/2020,18:54:07,70.7,30.9,14.0,14.0,7.9486,-72.5051],
932,27/08/2020,18:54:09,71.1,30.9,13.0,13.0,7.9486,-72.5051],
933,27/08/2020,18:54:11,71.7,30.9,13.0,13.0,7.94861,-72.5051],
934,27/08/2020,18:54:12,71.3,30.9,13.0,13.0,7.94862,-72.505],
935,27/08/2020,18:54:13,71.1,30.9,13.0,12.0,7.94863,-72.505],
936,27/08/2020,18:54:15,71.1,30.9,13.0,12.0,7.94863,-72.505],
937,27/08/2020,18:54:16,71.1,30.9,13.0,12.0,7.94864,-72.505],
938,27/08/2020,18:54:18,71.2,30.9,14.0,13.0,7.94865,-72.505],
939,27/08/2020,18:54:19,71.0,30.9,14.0,13.0,7.94865,-72.505],
940,27/08/2020,18:54:21,71.0,30.9,14.0,13.0,7.94865,-72.505],
941,27/08/2020,18:54:23,71.0,30.9,14.0,13.0,7.94866,-72.505],
942,27/08/2020,18:54:25,71.0,30.9,14.0,13.0,7.94867,-72.505],
943,27/08/2020,18:54:27,71.0,30.9,14.0,13.0,7.94867,-72.505],
944,27/08/2020,18:54:28,71.3,30.9,14.0,13.0,7.94868,-72.505],
945,27/08/2020,18:54:30,71.3,30.9,14.0,13.0,7.94869,-72.505],
946,27/08/2020,18:54:32,71.3,30.9,14.0,13.0,7.9487,-72.505],
947,27/08/2020,18:54:33,71.0,30.8,15.0,14.0,7.94871,-72.5049],
948,27/08/2020,18:54:34,71.4,30.8,15.0,14.0,7.94871,-72.5049],
949,27/08/2020,18:54:35,71.4,30.8,15.0,14.0,7.94872,-72.5049],
950,27/08/2020,18:54:36,71.3,30.8,14.0,13.0,7.94873,-72.5049],
951,27/08/2020,18:54:36,71.3,30.8,14.0,13.0,7.94873,-72.5049],
952,27/08/2020,18:54:37,71.3,30.8,14.0,13.0,7.94874,-72.5049],
953,27/08/2020,18:54:39,71.4,30.8,15.0,13.0,7.94875,-72.5049],
954,27/08/2020,18:54:41,71.4,30.8,15.0,13.0,7.94875,-72.5049],
955,27/08/2020,18:54:42,71.7,30.8,15.0,13.0,7.94876,-72.5049],
956,27/08/2020,18:54:44,71.7,30.8,14.0,13.0,7.94877,-72.5049],
957,27/08/2020,18:54:45,71.3,30.8,14.0,13.0,7.94877,-72.5049],
958,27/08/2020,18:54:47,71.3,30.8,14.0,13.0,7.94878,-72.5048],
959,27/08/2020,18:54:48,71.8,30.7,14.0,13.0,7.94879,-72.5048],
960,27/08/2020,18:54:50,72.1,30.8,15.0,14.0,7.94879,-72.5048],
961,27/08/2020,18:54:51,72.1,30.7,15.0,14.0,7.9488,-72.5048],
962,27/08/2020,18:54:53,72.1,30.7,16.0,15.0,7.94881,-72.5048],
963,27/08/2020,18:54:55,72.1,30.7,16.0,15.0,7.94881,-72.5048],
964,27/08/2020,18:54:56,72.0,30.7,16.0,15.0,7.94882,-72.5048],
965,27/08/2020,18:54:58,72.0,30.7,15.0,15.0,7.94882,-72.5048],
966,27/08/2020,18:54:59,72.1,30.7,15.0,15.0,7.94883,-72.5048],
967,27/08/2020,18:55:00,72.1,30.7,15.0,15.0,7.94883,-72.5048],
968,27/08/2020,18:55:02,72.1,30.7,14.0,14.0,7.94884,-72.5048],
969,27/08/2020,18:55:03,72.2,30.7,14.0,14.0,7.94884,-72.5048],
970,27/08/2020,18:55:05,72.2,30.7,14.0,14.0,7.94885,-72.5048],
971,27/08/2020,18:55:06,72.2,30.7,14.0,14.0,7.94885,-72.5048],
972,27/08/2020,18:55:08,72.2,30.7,14.0,14.0,7.94886,-72.5047],
973,27/08/2020,18:55:10,72.2,30.7,14.0,14.0,7.94887,-72.5047],
974,27/08/2020,18:55:12,72.7,30.7,14.0,14.0,7.94888,-72.5047],
975,27/08/2020,18:55:13,72.6,30.7,14.0,14.0,7.94888,-72.5047],
976,27/08/2020,18:55:14,72.5,30.7,14.0,14.0,7.94889,-72.5047],
977,27/08/2020,18:55:16,72.5,30.7,15.0,15.0,7.9489,-72.5047],
978,27/08/2020,18:55:17,72.3,30.7,15.0,15.0,7.94891,-72.5047],
979,27/08/2020,18:55:18,72.2,30.7,15.0,15.0,7.94892,-72.5047],
980,27/08/2020,18:55:19,72.1,30.7,15.0,15.0,7.94892,-72.5047],
981,27/08/2020,18:55:21,71.9,30.7,15.0,15.0,7.94893,-72.5047],
982,27/08/2020,18:55:23,71.9,30.7,15.0,15.0,7.94894,-72.5047],
983,27/08/2020,18:55:24,72.2,30.7,15.0,15.0,7.94894,-72.5047],
984,27/08/2020,18:55:25,72.2,30.7,15.0,15.0,7.94895,-72.5047],
985,27/08/2020,18:55:26,72.7,30.7,15.0,15.0,7.94895,-72.5046],
986,27/08/2020,18:55:27,72.7,30.7,15.0,15.0,7.94896,-72.5046],
987,27/08/2020,18:55:29,73.1,30.7,15.0,15.0,7.94897,-72.5046],
988,27/08/2020,18:55:31,73.1,30.7,15.0,15.0,7.94897,-72.5046],
989,27/08/2020,18:55:33,73.1,30.7,14.0,14.0,7.94898,-72.5046],
990,27/08/2020,18:55:34,72.9,30.6,14.0,14.0,7.94898,-72.5046],
991,27/08/2020,18:55:35,72.9,30.6,14.0,14.0,7.94899,-72.5046],
992,27/08/2020,18:55:36,73.1,30.6,14.0,14.0,7.94899,-72.5046],
993,27/08/2020,18:55:38,73.1,30.6,14.0,14.0,7.949,-72.5046],
994,27/08/2020,18:55:40,73.1,30.6,14.0,14.0,7.94901,-72.5046],
995,27/08/2020,18:55:42,73.1,30.6,15.0,15.0,7.94901,-72.5046],
996,27/08/2020,18:55:44,73.1,30.6,16.0,16.0,7.94902,-72.5046],
997,27/08/2020,18:55:45,72.7,30.6,16.0,16.0,7.94902,-72.5046],
998,27/08/2020,18:55:46,72.7,30.6,16.0,16.0,7.94903,-72.5046],
999,27/08/2020,18:55:47,72.8,30.6,16.0,16.0,7.94903,-72.5046],
1000,27/08/2020,18:55:48,72.8,30.6,17.0,17.0,7.94904,-72.5046],
1001,27/08/2020,18:55:50,72.8,30.6,18.0,18.0,7.94904,-72.5045],
1002,27/08/2020,18:55:52,72.8,30.6,18.0,18.0,7.94904,-72.5045],
1003,27/08/2020,18:55:53,72.8,30.6,18.0,18.0,7.94905,-72.5045],
1004,27/08/2020,18:55:54,72.8,30.5,19.0,19.0,7.94905,-72.5045],
1005,27/08/2020,18:55:56,72.8,30.5,19.0,19.0,7.94905,-72.5045],
1006,27/08/2020,18:55:58,72.8,30.5,19.0,19.0,7.94906,-72.5045],
1007,27/08/2020,18:56:00,72.8,30.5,19.0,19.0,7.94906,-72.5045],
1008,27/08/2020,18:56:01,72.9,30.6,19.0,19.0,7.94906,-72.5045],
1009,27/08/2020,18:56:03,72.7,30.5,19.0,19.0,7.94906,-72.5045],
1010,27/08/2020,18:56:04,72.6,30.5,19.0,19.0,7.94906,-72.5045],
1011,27/08/2020,18:56:05,72.6,30.5,19.0,19.0,7.94906,-72.5045],
1012,27/08/2020,18:56:07,73.2,30.5,19.0,19.0,7.94906,-72.5045],
1013,27/08/2020,18:56:08,73.5,30.5,19.0,18.0,7.94907,-72.5045],
1014,27/08/2020,18:56:09,73.3,30.5,19.0,18.0,7.94907,-72.5045],
1015,27/08/2020,18:56:10,73.0,30.5,19.0,18.0,7.94908,-72.5044],
1016,27/08/2020,18:56:11,73.9,30.5,18.0,17.0,7.94908,-72.5044],
1017,27/08/2020,18:56:13,73.9,30.5,18.0,17.0,7.94908,-72.5044],
1018,27/08/2020,18:56:14,73.6,30.5,18.0,17.0,7.94909,-72.5044],
1019,27/08/2020,18:56:16,73.4,30.5,18.0,17.0,7.94909,-72.5044],
1020,27/08/2020,18:56:18,73.4,30.5,18.0,17.0,7.9491,-72.5044],
1021,27/08/2020,18:56:20,73.4,30.5,18.0,17.0,7.9491,-72.5044],
1022,27/08/2020,18:56:21,74.0,30.5,18.0,16.0,7.9491,-72.5044],
1023,27/08/2020,18:56:22,74.2,30.5,18.0,16.0,7.94911,-72.5044],
1024,27/08/2020,18:56:23,74.2,30.5,18.0,16.0,7.94911,-72.5044],
1025,27/08/2020,18:56:25,74.0,30.5,19.0,18.0,7.94911,-72.5044],
1026,27/08/2020,18:56:26,74.0,30.5,19.0,18.0,7.94911,-72.5044],
1027,27/08/2020,18:56:28,74.0,30.5,19.0,18.0,7.94911,-72.5044],
1028,27/08/2020,18:56:29,74.7,30.5,18.0,17.0,7.94911,-72.5044],
1029,27/08/2020,18:56:30,74.9,30.5,18.0,17.0,7.9491,-72.5044],
1030,27/08/2020,18:56:32,74.9,30.5,18.0,17.0,7.94911,-72.5044],
1031,27/08/2020,18:56:34,74.7,30.5,17.0,15.0,7.94911,-72.5044],
1032,27/08/2020,18:56:35,74.7,30.5,17.0,15.0,7.9491,-72.5044],
1033,27/08/2020,18:56:36,74.7,30.5,17.0,15.0,7.9491,-72.5044],
1034,27/08/2020,18:56:37,75.1,30.5,17.0,16.0,7.94911,-72.5044],
1035,27/08/2020,18:56:38,75.0,30.5,17.0,16.0,7.94911,-72.5044],
1036,27/08/2020,18:56:39,75.1,30.5,17.0,16.0,7.94911,-72.5044],
1037,27/08/2020,18:56:41,75.1,30.5,17.0,15.0,7.94911,-72.5044],
1038,27/08/2020,18:56:42,75.0,30.5,17.0,15.0,7.94911,-72.5044],
1039,27/08/2020,18:56:44,75.0,30.5,17.0,15.0,7.94911,-72.5044],
1040,27/08/2020,18:56:46,75.0,30.5,18.0,17.0,7.94911,-72.5044],
1041,27/08/2020,18:56:48,75.0,30.5,18.0,17.0,7.94911,-72.5044],
1042,27/08/2020,18:56:49,75.4,30.5,18.0,17.0,7.94911,-72.5044],
1043,27/08/2020,18:56:51,75.4,30.5,18.0,17.0,7.94911,-72.5044],
1044,27/08/2020,18:56:52,75.4,30.5,18.0,17.0,7.94911,-72.5044],
1045,27/08/2020,18:56:53,75.6,30.6,18.0,17.0,7.9491,-72.5043],
1046,27/08/2020,18:56:54,75.6,30.6,19.0,18.0,7.9491,-72.5043],
1047,27/08/2020,18:56:56,75.2,30.6,19.0,18.0,7.9491,-72.5043],
1048,27/08/2020,18:56:58,75.2,30.6,19.0,18.0,7.94909,-72.5043],
1049,27/08/2020,18:56:59,74.6,30.5,18.0,17.0,7.94909,-72.5043],
1050,27/08/2020,18:57:01,74.6,30.5,18.0,17.0,7.94908,-72.5043],
1051,27/08/2020,18:57:02,74.5,30.6,18.0,17.0,7.94908,-72.5043],
1052,27/08/2020,18:57:04,74.5,30.6,18.0,18.0,7.94907,-72.5043],
1053,27/08/2020,18:57:05,74.4,30.6,18.0,18.0,7.94907,-72.5043],
1054,27/08/2020,18:57:06,74.4,30.5,18.0,18.0,7.94906,-72.5043],
1055,27/08/2020,18:57:07,74.4,30.6,17.0,17.0,7.94906,-72.5043],
1056,27/08/2020,18:57:08,74.4,30.5,17.0,17.0,7.94905,-72.5043],
1057,27/08/2020,18:57:10,74.4,30.5,17.0,17.0,7.94905,-72.5043],
1058,27/08/2020,18:57:12,74.4,30.5,18.0,17.0,7.94904,-72.5043],
1059,27/08/2020,18:57:13,75.1,30.6,18.0,17.0,7.94904,-72.5043],
1060,27/08/2020,18:57:14,75.1,30.6,18.0,17.0,7.94903,-72.5042],
1061,27/08/2020,18:57:15,75.0,30.6,18.0,18.0,7.94902,-72.5042],
1062,27/08/2020,18:57:17,75.0,30.6,18.0,18.0,7.94902,-72.5042],
1063,27/08/2020,18:57:19,75.0,30.6,18.0,18.0,7.94901,-72.5042],
1064,27/08/2020,18:57:20,74.5,30.6,18.0,18.0,7.94901,-72.5042],
1065,27/08/2020,18:57:22,74.5,30.6,18.0,18.0,7.949,-72.5042],
1066,27/08/2020,18:57:24,74.5,30.6,18.0,18.0,7.949,-72.5042],
1067,27/08/2020,18:57:25,74.9,30.6,20.0,17.0,7.94899,-72.5042],
1068,27/08/2020,18:57:26,74.9,30.6,20.0,17.0,7.94899,-72.5042],
1069,27/08/2020,18:57:27,74.4,30.7,20.0,17.0,7.94898,-72.5042],
1070,27/08/2020,18:57:29,74.4,30.7,18.0,16.0,7.94898,-72.5042],
1071,27/08/2020,18:57:31,74.4,30.7,18.0,16.0,7.94897,-72.5042],
